Abstract
"Human exploration of the solar system will expose crew members to galactic cosmic radiation (GCR), with a potential for adverse health effects. GCR particles (protons and ions) move at nearly ..."
"UNC-89 is a giant sarcomeric M-line protein required for sarcomere organization and optimal muscle function. UNC-89 contains two protein kinase domains, PK1 and PK2, separated by an elastic region. Here ..."
No result found
The extreme environment of the International Space Station (ISS) puts selective pressure on microorganisms unintentionally introduced during its 20+ years of service as a low-orbit science platform and human habitat. ...
NASA’s space life sciences research programs established a decades-long legacy of enhancing our ability to safely explore the cosmos. From Skylab and the Space Shuttle Program to the NASA Balloon ...
"The commercialization of space travel will soon lead to many more people living and working in unique built environments similar to the International Space Station, which is a specialized closed ..."
"The ISS rodent habitat has provided crucial insights into the impact of spaceflight on mammals, inducing symptoms characteristic of liver disease, insulin resistance, osteopenia, and myopathy. Although these physiological responses ..."
"Stem cell research performed in space has provided fundamental insights into stem cell properties and behavior in microgravity including cell proliferation, differentiation, and regeneration capabilities. However, there is broader scientific ..."
"Natural killer (NK) cells are an important first-line of defense against malignant cells. Because of the potential for increased cancer risk from astronaut exposure to space radiation, we determined whether ..."
Microgravity exposure induces a cephalad fluid shift and an overall reduction in physical activity levels which can lead to cardiovascular deconditioning in the absence of countermeasures. Future spaceflight missions will ...
"Spending time in a microgravity environment is known to cause significant skeletal muscle atrophy and weakness via muscle unloading, which can be partly attributed to Ca 2+ dysregulation. The sarco(endo)plasmic ..."
